,movie_id,actor_id,role
1048,217,880,Adrian
1049,217,879,Mairead
1050,217,881,Simon
1051,217,877,Maggie Conlan
1052,217,878,Jorge
1053,218,882,Pedro Muzquiz
1054,218,883,Tita
1055,218,884,Mamá Elena
1056,218,885,Doctor John Brown
1057,218,886,Nacha
1058,219,144,Tristan
1059,219,66,Ludlow
1060,219,887,Alfred
1061,219,32,Susannah
1062,219,888,Samuel
1063,220,893,Cadet Kevin Tiger Dunne
1064,220,892,Cadet Bryan
1065,220,891,Huge Biker
1066,220,889,Maj. Benson Payne
1067,220,890,Lt. Col. Stone
1068,221,82,Joshua Shapira
1069,221,439,Reuben Shapira
1070,221,699,Alla Shustervich
1071,221,894,Irina Shapira
1072,221,895,Boris Volkoff
1073,222,896,Mike Gambril
1074,222,52,Terry McKay
1075,222,897,Ginny
1076,222,898,Kip DeMay
1077,222,899,Tina Wilson
1078,223,901,Hannah Lewin
1079,223,900,Eddie Hughes
1080,223,467,Khaila Richards
1081,223,791,Charles Lewin
1082,223,534,Margaret Lewin
1083,224,902,George III
1084,224,903,Queen Charlotte
1085,224,904,Greville
1086,224,905,Lady Pembroke
1087,224,906,Amelia
1088,225,907,Henry
1089,225,442,Elizabeth
1090,225,887,Walton
1091,225,27,Creature
1092,225,447,Victor
1093,226,908,Jack Sturges
1094,226,909,Sandy Archer
1095,226,36,Ben Archer
1096,226,910,Chet Bronski
1097,226,911,Lloyd Small
1098,227,21,Philip
1099,227,912,Mrs. Munchnik
1100,227,913,Mr. Lobel
1101,227,914,Felix
1102,227,292,Gracie
1103,228,916,Waltzer
1104,228,915,Frank
1105,228,481,Betty
1106,228,124,V
1107,228,68,Tom
1108,229,917,Kris Kringle
1109,229,918,Dorey Walker
1110,229,237,Bryan Bedford
1111,229,752,Ed Collins
1112,229,758,Jack Duff
1113,230,457,Gwyn
1114,230,664,Nina
1115,230,83,Antonio
1116,230,919,Matt
1117,230,920,Vic
1118,231,925,Trini
1119,231,924,Roberto
1120,231,923,Paco
1121,231,921,Jimmy
1122,231,922,Chucho
1123,232,310,James Stamphill
1124,232,61,Henri Young
1125,232,673,Associate Milton Glenn
1126,232,926,Mary McCasslin
1127,232,261,William McNeil
1128,233,927,Sully
1129,233,142,Carl Roebuck
1130,233,928,Miss Beryl
1131,233,124,Toby Roebuck
1132,233,562,Peter
1133,234,931,Todd Peterson
1134,234,930,Alexander Paley
1135,234,438,Jerome Lovell
1136,234,429,Nell
1137,234,929,Paula Olsen
1138,235,932,Jason Petty
1139,235,933,Midget
1140,235,934,Roscoe
1141,235,935,Rene Petty
1142,235,936,Ritchie
1143,236,940,Friend
1144,236,937,Nina
1145,236,938,Photographer
1146,236,939,Journalist
1147,236,941,Paulie
1148,237,30,Det. Jack Scagnetti
1149,237,292,Mallory Knox
1150,237,93,Mickey Knox
1151,238,942,Faith Corvatch
1152,238,184,Peter Wright
1153,238,8,Kate
1154,238,569,Giovanni
1155,238,941,Larry
1156,239,946,Nig Heke
1157,239,945,Grace Heke
1158,239,947,Boogie Heke
1159,239,943,Beth Heke
1160,239,944,Jake Heke
1161,240,950,Daphne Falk
1162,240,949,Angela Falk
1163,240,948,Lily Leonetti
1164,240,580,Gredin
1165,240,669,Donald Falk
1166,241,951,Sam Daniels
1167,241,98,Robby Keough
1168,241,204,General Billy Ford
1169,241,205,Casey Schuler
1170,241,900,Major Salt
1171,242,953,Malky
1172,242,952,Mathilda
1173,242,400,Tony
1174,242,807,Leon
1175,242,673,Stansfield
1176,243,942,Dorita Evita Perez
1177,243,322,Carmela Perez
1178,243,441,Juan Raul Perez
1179,243,219,Lt. John Pirelli
1180,243,954,Teresa Perez
1181,244,955,Stephanie Potts
1182,244,295,Garet
1183,244,709,Sergio
1184,244,395,Hattie
1185,244,956,Perry
1186,245,82,Pumpkin
1187,245,142,Butch Coolidge
1188,245,575,Jules Winnfield
1189,245,957,Mia Wallace
1190,245,100,Vincent Vega
1191,246,958,Father Greg Pilkington
1192,246,80,Father Matthew Thomas
1193,246,959,Graham
1194,246,960,Maria Kerrigan
1195,246,961,Mrs. Unsworth
1196,247,963,Mark Van Doren
1197,247,962,Dick Goodwin
1198,247,410,Dan Enright
1199,247,691,Charles Van Doren
1200,247,558,Herbie Stempel
1201,248,964,Marguerite de Valois dite 
1202,248,965,Henri de Navarre
1203,248,966,Charles IX
1204,248,967,La Môle
1205,248,968,Catherine de Médicis
1206,249,74,Ellen
1207,249,97,Herod
1208,249,969,Cort
1209,249,519,Kid
1210,249,970,Dog Kelly
1211,250,200,Judith
1212,250,108,Beth
1213,250,973,Bolek Krupa
1214,250,971,Rocky Holeczek
1215,250,972,Michael
1216,251,14,Isabella de la Fontaine
1217,251,375,Anne Eisenhower
1218,251,974,Sergei 
1219,251,975,Olivier de la Fontaine
1220,251,976,Kitty Potter
1221,252,977,Valentine
1222,252,978,Le juge
1223,252,979,Karin
1224,252,980,Auguste
1225,252,981,Le photographe 
1226,253,985,Sandrine
1227,253,984,Olivier
1228,253,745,Dominique
1229,253,982,Julie
1230,253,983,Karol Karol
1231,254,983,Karol Karol
1232,254,745,Dominique
1233,254,986,Mikolaj
1234,254,987,Jurek
1235,254,988,Le notaire
1236,255,989,Cai Chunzhi
1237,255,990,Niu Bao
1238,255,991,Dihong
1239,255,992,Butler
1240,255,993,Old Master Xu
1241,256,997,Dad
1242,256,996,Mom
1243,256,937,Julia
1244,256,995,Donnie
1245,256,994,Stuart Smalley
1246,257,998,Sir Rothbart
1247,257,999,Adult Prince Derek
1248,257,1000,Adult Princess Odette
1249,257,1001,Princess Odette
1250,257,1002,Jean-Bob
1251,258,1006,Priest
1252,258,1005,Hugh
1253,258,1007,Jim
1254,258,1003,Fiona
1255,258,1004,Tess
1256,259,107,Ray Quick
1257,259,74,May Munro
1258,259,76,Ned Trent
1259,259,1008,Joe Leon
1260,259,1009,Tomas Leon
1261,260,1010,Colonel Jonathan Jack ONeil
1262,260,1011,Dr. Daniel Jackson
1263,260,1012,Ra
1264,260,349,Catherine Langford
1265,260,1013,Skaara
1266,261,1016,Bernard
1267,261,364,Charlie
1268,261,1014,Neal
1269,261,2,Scott Calvin
1270,261,1015,Laura
1271,262,853,Andy Dufresne
1272,262,204,Ellis Boyd Red Redding
1273,262,91,Warden Norton
1274,262,1017,Heywood
1275,262,1018,Captain Hadley
1276,263,1023,Hugo
1277,263,1022,Detective Inspector McCall
1278,263,1021,Alex Law
1279,263,1020,David Stephens
1280,263,1019,Juliet Miller
1281,264,1024,Clay Arlington
1282,264,1025,Dr. Renee Descartes
1283,264,1026,Dr. Max Shinoda
1284,264,1027,Alice Jameson
1285,264,1028,Vincent Towers
1286,265,1032,Miguel
1287,265,1031,Nancy
1288,265,1033,German
1289,265,1029,Diego
1290,265,1030,David
1291,266,1035,Dawn Lockard
1292,266,221,Rex
1293,266,205,Buddy Ackerman
1294,266,1034,Guy
1295,266,1036,Foster Kane
1296,267,1040,Young Jeff
1297,267,1038,Greg
1298,267,1039,Joyce Johnson
1299,267,969,Jeff Mitchell
1300,267,1037,Harry Mitchell
1301,268,277,Principal Todd Moss
1302,268,1041,Miss Tracy Milford
1303,268,1042,Senator John Lerman
1304,268,1043,Red
1305,268,1044,Mark Dags DAgastino
1306,269,1047,Wan Erxi
1307,269,1046,Town Chief
1308,269,1048,Xu Youqing
1309,269,1045,Xu Fugui
1310,269,135,Xu Jiazhen
1311,270,832,Tank Girl
1312,270,603,T-Saint
1313,270,1049,Jet Girl
1314,270,1050,Sgt. Small
1315,270,1051,Booga
1316,271,1052,The Collector
1317,271,1017,Brayker
1318,271,1053,Crypt Keeper
1319,271,1054,Jeryline
1320,271,1055,Cordelia
1321,272,1058,Riker
1322,272,916,Soran
1323,272,1059,Data
1324,272,1056,Picard
1325,272,1057,Kirk
1326,273,1060,Mr. Simms
1327,273,1061,Duke Metger
1328,273,1062,Stack
1329,273,1063,Ball
1330,273,1064,Bulldog
1331,274,1065,Tom Eliot
1332,274,1066,Vivienne Haigh-Wood
1333,274,1067,Rose Haigh-Wood
1334,274,1068,Maurice Haigh-Wood
1335,274,1069,Bertrand Russell
1336,275,1073,Melanie Roberts
1337,275,1072,Frank McGowan
1338,275,1071,Jill McGowan
1339,275,1070,Dr. Alan Chaffee
1340,275,160,Dr. Susan Verner
1341,276,367,Tommy
1342,276,368,Richard
1343,276,1074,Big Tom
1344,276,1075,Beverly
1345,276,802,Zalinsky
1346,277,5,Vanya
1347,277,1076,Nanny
1348,277,1077,Serybryakov
1349,277,1078,Waffles
1350,277,1079,Maman
1351,278,1083,David Chambers
1352,278,1082,Tommy Dundee
1353,278,1081,Rachel
1354,278,117,Susan Crenshaw
1355,278,1080,Michael Chambers
1356,279,381,Cole Evans
1357,279,1084,Pvt. Hoover Brache
1358,279,1085,Sgt. Barkley
1359,279,1086,Pfc. Joe Brooks
1360,279,1087,Cpl. Pippins
1361,280,111,Betty Carver
1362,280,292,Becky
1363,280,1088,Momma
1364,280,372,Gilbert Grape
1365,280,519,Arnie Grape
1366,281,565,Lt. Parker Barnes
1367,281,969,SID 6.7
1368,281,729,Madison Carter
1369,281,1089,Lindenmeyer
1370,281,336,William Cochran
1371,282,267,Lucy
1372,282,555,Jack
1373,282,1080,Peter
1374,282,1090,Ox
1375,282,1091,Saul
1376,283,1093,Lidia Joanne Simmons
1377,283,232,Lois Simmons
1378,283,1094,Elvadine
1379,283,1092,Stu Simmons
1380,283,723,Stephen Simmons
1381,284,1095,Muriel
1382,284,1096,Rhonda
1383,284,1097,Bill
1384,284,1098,Tania
1385,284,1099,Cheryl
1386,285,1100,Kristy
1387,285,1101,Stacey
1388,285,1102,Mary Anne
1389,285,1103,Dawn
1390,285,1104,Claudia
1391,286,1108,Dan Marino
1392,286,1107,Emilio
1393,286,1106,Einhorn
1394,286,87,Ace Ventura
1395,286,1105,Melissa
1396,287,1109,Tick
1397,287,1110,Adam
1398,287,1111,Bernadette
1399,287,1112,Logowoman
1400,287,1113,Bartender
1401,288,1114,Stuart Sutcliffe
1402,288,1115,Astrid Kirchherr
1403,288,1116,John Lennon
1404,288,1117,Paul McCartney
1405,288,1118,George Harrison
1406,289,1120,Mr. Singh
1407,289,409,Oscar
1408,289,1119,Mimi
1409,289,246,Fiona
1410,289,524,Nigel
1411,290,399,David Shayne
1412,290,503,Helen Sinclair
1413,290,1121,Olive Neal
1414,290,219,Cheech
1415,290,756,Ellen
1416,291,569,Felix Cortez
1417,291,1122,Cathy Ryan
1418,291,215,Robert Ritter
1419,291,31,Jack Ryan
1420,291,1065,Clark
1421,292,156,Reggie Love
1422,292,540,Roy Foltrigg
1423,292,37,Mark Sway
1424,292,756,Dianne Sway
1425,292,914,Barry Muldano
1426,293,1123,Carolyn
1427,293,388,Woody
1428,293,1124,Tony Eyes
1429,293,1125,Troy
1430,293,1126,Clinton
1431,294,563,Albrecht
1432,294,1128,Sarah
1433,294,1129,Myca
1434,294,1127,Eric
1435,294,692,Top Dollar
1436,295,540,Ty Cobb
1437,295,1130,Al Stump
1438,295,1131,Ramona
1439,295,1132,Ray
1440,295,1133,Jimmy
1441,296,482,Fred Flintstone
1442,296,1134,Barney Rubble
1443,296,122,Betty Rubble
1444,296,467,Miss Stone
1445,296,918,Wilma Flintstone
1446,297,1135,Nurse at Park Bench
1447,297,253,Mrs. Gump
1448,297,533,Lieutenant Dan Taylor
1449,297,1,Forrest Gump
1450,297,323,Jenny Curran
1451,298,524,Charles - Wedding One
1452,298,716,Carrie - Wedding One
1453,298,79,Tom - Wedding One
1454,298,89,Gareth - Wedding One
1455,298,1136,Matthew - Wedding One
1456,299,1137,Malik Williams
1457,299,1138,Kristen Connor
1458,299,1139,Remy
1459,299,1140,Taryn
1460,299,286,Fudge
1461,300,1143,Matt Grrenfield
1462,300,461,The Thin Man
1463,300,1142,Sam Smotherman
1464,300,375,Sabrina Peterson
1465,300,1141,Peter Brackett
1466,301,116,Charlie Lang
1467,301,63,Yvonne Biasi
1468,301,1144,Muriel Lang
1469,301,1145,Bo Williams
1470,301,1146,Angel Dupree
1471,302,1147,Mowgli
1472,302,1148,Boone
1473,302,1149,Kitty
1474,302,185,Brydon
1475,302,1002,Dr. Plumford
1476,303,1151,Zazu
1477,303,755,Shenzi
1478,303,171,Mufasa
1479,303,574,Scar
1480,303,1150,Simba
1481,304,600,Siddhartha
1482,304,63,Lisa Conrad
1483,304,1152,Lama Norbu
1484,304,1153,Dean Conrad
1485,304,1154,Jesse Conrad
1486,305,1155,Heather Langenkamp
1487,305,1156,Robert Englund
1488,305,1157,Freddys Hand Double
1489,305,1158,Dylan
1490,305,1159,Chuck
1491,306,60,Peggy Brandt
1492,306,1162,Dorian
1493,306,87,Stanley Ipkiss
1494,306,1160,Tina Carlyle
1495,306,1161,Lt. Mitch Kellaway
1496,307,208,Bret Maverick
1497,307,429,Annabelle Bransford
1498,307,1163,Marshal Zane Cooper
1499,307,576,Joseph
1500,307,441,Angel
1501,308,231,Dorothy Parker
1502,308,1164,Robert Benchley
1503,308,1150,Charles MacArthur
1504,308,1080,Alan Campbell
1505,308,572,Gertrude Benchley
1506,309,1168,Rocco
1507,309,1167,Nordberg
1508,309,56,Lt. Frank Drebin
1509,309,1165,Jane Spencer
1510,309,1166,Ed Hocken
1511,310,1169,Henry Hackett
1512,310,448,Alicia Clark
1513,310,674,Bernie White
1514,310,942,Martha Hackett
1515,310,1170,Michael McDougal
1516,311,1172,Sammy Gray
1517,311,459,Michael Grates
1518,311,1171,Vickie Miner
1519,311,744,Troy Dyer
1520,311,199,Lelaina Pierce
1521,312,116,Michael
1522,312,725,Lyle
1523,312,1173,Suzanne
1524,312,1174,Jim
1525,312,1175,Mr. Johnson
1526,313,1176,Richie Rich
1527,313,1177,Mr. Rich
1528,313,1178,Van Dough
1529,313,370,Mrs. Rich
1530,313,9,Cadbury
1531,314,1182,Alfred
1532,314,1181,Cynthia
1533,314,1180,Simon
1534,314,1179,Patrick
1535,314,156,Mag
1536,315,416,Gail Hartman
1537,315,61,Wade
1538,315,791,Tom
1539,315,704,Roarke Hartman
1540,315,1183,Willa
1541,316,600,Jack Traven
1542,316,725,Howard Payne
1543,316,267,Annie
1544,316,1085,Capt. McMahon
1545,316,792,Harry
1546,317,563,Dan Ventura
1547,317,1184,Annette
1548,317,1169,Kevin Vallick
1549,317,69,Julia Mann
1550,317,1070,Bob Freed
1551,318,41,Walker
1552,318,1185,Melissa
1553,318,1186,McComb
1554,318,1187,Matuzak
1555,318,1188,Fielding
1556,319,532,Simon
1557,319,655,Gib
1558,319,608,Juno Skinner
1559,319,861,Harry
1560,319,1189,Helen
1561,320,188,Alice Green
1562,320,333,Michael Green
1563,320,200,Emily
1564,320,726,Jess Green
1565,320,1190,Casey Green
1566,321,320,Will Randall
1567,321,137,Laura Alden
1568,321,1011,Stewart Swinton
1569,321,443,Charlotte Randall
1570,321,251,Detective Bridger
1571,322,191,Morgan Earp
1572,322,1191,James Earp
1573,322,97,Nicholas Earp
1574,322,685,Doc Holliday
1575,322,723,Wyatt Earp
1576,323,1192,Margaret Wells
1577,323,863,Nelson Crowe
1578,323,71,Vic Grimes
1579,323,1193,Tod Stapp
1580,323,1194,Julie Ames
1581,324,347,Angela
1582,324,1054,Peaches
1583,324,1195,Mendoza
1584,324,264,Shame
1585,324,173,Rothmiller
1586,325,1196,Varla
1587,325,1197,Rosie
1588,325,1198,Billie
1589,325,1199,Tommy
1590,325,1200,Linda
1591,326,381,Jason Alexander
1592,326,1054,Lyric
1593,326,1201,Joshua Alexander
1594,326,1202,Alonzo
1595,326,1084,Rat
1596,327,1205,Ken
1597,327,1204,Chun-Li
1598,327,1206,Cammy
1599,327,41,Colonel Guile
1600,327,1203,Bison
1601,328,189,Connor MacLeod
1602,328,1207,Kane
1603,328,1208,Alex Johnson
1604,328,1209,Nakano
1605,328,1210,Warrior #1
1606,329,185,John Trent
1607,329,606,Sutter Cane
1608,329,1211,Linda Styles
1609,329,1212,Dr. Wrenn
1610,329,1213,Saperstein
1611,330,1216,Elsie Frost
1612,330,1215,Young Lane
1613,330,461,Clyde Frost
1614,330,1214,Lane Frost
1615,330,220,Tuff Hedeman
1616,331,1217,Kyle Lee Watson
1617,331,1218,Birdie
1618,331,345,Shep
1619,331,1219,Rollins
1620,331,1220,Mailika
1621,332,322,Morticia Addams
1622,332,1203,Gomez Addams
1623,332,335,Uncle Fester Addams
1624,332,656,Debbie Jellinsky
1625,332,120,Wednesday Addams
1626,333,1223,Male Opera Singer
1627,333,1222,Female Opera Singer
1628,333,137,Ellen Olenska
1629,333,199,May Welland
1630,333,1221,Newland Archer
1631,334,1224,Chazz
1632,334,571,Rex
1633,334,411,Pip
1634,334,367,Wilson
1635,334,1225,Milo Jackson
1636,335,101,Brian OHara
1637,335,122,Gina Garrett
1638,335,1227,Pam OHara
1639,335,257,Chris Lecce
1640,335,1226,Bill Reimers
1641,336,143,Cody Zamora
1642,336,311,Anita Crown
1643,336,716,Eileen Spenser
1644,336,630,Lilly Laronette
1645,336,1228,Kid Jarrett
1646,337,1229,Ted Boynton
1647,337,1230,Fred Boynton
1648,337,1231,Montserrat Raventos
1649,337,223,Marta Ferrer
1650,337,1232,Ramone
1651,338,1234,Girl Child
1652,338,1233,Deirdre
1653,338,1235,Boy Child
1654,338,6,Hector
1655,338,558,Lucinnius
1656,339,1236,Jethro Bodine
1657,339,955,Elly May Clampett
1658,339,4,Jed Clampett
1659,339,1237,Granny
1660,339,1238,Miss Jane Hathaway
1661,340,380,Axel Foley
1662,340,1239,Levine
1663,340,1240,Giolito
1664,340,1241,Leppert
1665,340,1242,Rondell
1666,341,1244,John Manly
1667,341,770,Black Beauty
1668,341,1243,Black Beauty
1669,341,47,Farmer Grey
1670,341,186,Jerry Barker
1671,342,143,Emma Brody
1672,342,887,Detective John Hallstrom
1673,342,758,Thomas Ridgely
1674,342,1245,Dr. Ryan Pierce
1675,342,1246,Lt. Mitchell
1676,343,357,Dove
1677,343,540,Gaerity
1678,343,1247,Kate
1679,343,1248,Max
1680,343,690,Franklin
1681,344,1250,Ed
1682,344,1123,Lavada McRae
1683,344,1249,Jenny Bell
1684,344,1141,Pete Bell
1685,344,752,Happy
1686,345,534,Carly Marshall
1687,345,540,Hank Marshall
1688,345,42,Vince Johnson
1689,345,1216,Vera Johnson
1690,345,1251,Alex Marshall
1691,346,1255,Andy Malone
1692,346,1254,Steve Malone
1693,346,1256,Tim Young
1694,346,1252,Marti Malone
1695,346,1253,Carol Malone
1696,347,1257,Helena
1697,347,532,Ray OMalley
1698,347,1258,Dr. Alan Harrison
1699,347,1259,Dr. Lawrence Augustine
1700,347,118,Dr. Nick Cavanaugh
1701,348,27,Lorenzo
1702,348,219,Sonny
1703,348,1260,Calogero 
1704,348,588,Calogero 
1705,348,1261,Jane
1706,349,610,Skunk
1707,349,1265,Big Teddy
1708,349,1263,Captain Greybar
1709,349,1262,Nathanial Mayweather
1710,349,1264,Paps
1711,350,26,Carlito
1712,350,157,Kleinfeld
1713,350,1266,Gail
1714,350,709,Benny Blanco
1715,350,1267,Steffie
1716,351,1269,Glen Robbins
1717,351,1268,Phil Berquist
1718,351,1270,Barbara Robbins
1719,351,809,Mitch Robbins
1720,351,998,Duke Washburn
1721,352,107,Gabe Walker
1722,352,1271,Eric Qualen
1723,352,1272,Hal Tucker
1724,352,1273,Jessie Deighan
1725,352,1274,Richard Travers
1726,353,1278,F-16 Pilot
1727,353,802,Beldar Conehead
1728,353,1275,Prymatt Conehead
1729,353,1276,Air Traffic Controller
1730,353,1277,Captain Air Traffic
1731,354,1280,Martinez
1732,354,1281,Sondra
1733,354,142,Bill Capa
1734,354,1279,Rose
1735,354,620,Bob Moore
1736,355,681,Horace Osborn
1737,355,503,Helen Robberson
1738,355,1282,Tony Moore
1739,355,908,Norman Robberson
1740,355,998,Jake Stone
1741,356,93,Pepper Lewis
1742,356,254,Sonny Gilstrap
1743,356,237,John Stark
1744,356,563,Officer Sam Mad Dog Shaw
1745,356,1283,Teresa Salazar
1746,357,290,Eddie Israel
1747,357,1284,Sarah Jennings
1748,357,1228,Francis Burns
1749,357,1285,Madlyn Israel
1750,357,1255,Tommy
1751,358,1287,Duane Stevenson
1752,358,71,Bob Alexander
1753,358,1286,Alan Reed
1754,358,806,Dave Kovic
1755,358,102,Ellen Mitchell
1756,359,1288,Pink
1757,359,1289,Mitch
1758,359,757,Wooderson
1759,359,1290,Slater
1760,359,1291,Simone
1761,360,107,John Spartan
1762,360,92,Simon Phoenix
1763,360,267,Lenina Huxley
1764,360,902,Dr. Raymond Cocteau
1765,360,1292,Alfredo Garcia
1766,361,600,Julian Gitche
1767,361,1294,Miss Adrian
1768,361,957,Sissy Hankshaw
1769,361,520,Delores Del Ruby
1770,361,1293,The Chink
1771,362,605,Ned Ravine
1772,362,1257,Laura Lincolnberry
1773,362,443,Lana Ravine
1774,362,1106,Lola Cain
1775,362,298,Frank Kelbo
1776,363,1045,Master Yuan
1777,363,135,Juxian
1778,363,1297,Manager
1779,363,1295,Cheng Dieyi 
1780,363,1296,Duan Xiaolou 
1781,364,1298,Kathy Whiting
1782,364,1299,Emily Embrey
1783,364,555,Peter Whiting
1784,364,144,Elliott Fowler
1785,364,1300,Joe Dubin
1786,365,357,Max Klein
1787,365,846,Laura Klein
1788,365,1144,Carla Rodrigo
1789,365,907,Brillstein
1790,365,558,Dr. Bill Perlman
1791,366,1305,Guy Friesch
1792,366,1304,Nina Blackburn
1793,366,1303,Ice Cold
1794,366,1302,Tone Def
1795,366,1301,Tasty Taste
1796,367,75,Simon
1797,367,1224,Monty
1798,367,699,Courtney
1799,367,1306,Everett
1800,367,300,Jeff
1801,368,685,Arlis Sweeney
1802,368,188,Kay Davies
1803,368,1307,Roy Sweeney
1804,368,1308,Sarah Willets
1805,368,1309,Clem Willets
1806,369,1311,Godfrey Doyle-Counihan
1807,369,929,Mrs. Edwina Broome
1808,369,664,Miss Katherine OHare
1809,369,1310,Mrs. Doyle-Counihan
1810,370,54,Doug Ireland
1811,370,1252,Andy Hart
1812,370,1312,Christian Hanover
1813,370,1313,Harry Wegman
1814,370,1314,Ed Drinkwater
1815,371,856,Mitch McDeere
1816,371,724,Abby McDeere
1817,371,97,Avery Tolar
1818,371,1315,Oliver Lambert
1819,371,1254,Lamar Quinn
1820,372,590,Randolph Johnson
1821,372,1316,Annie Greenwood
1822,372,475,Jesse
1823,372,832,Rae Lindley
1824,372,587,Glen Greenwood
1825,373,1317,Fresh
1826,373,683,Esteban
1827,373,575,Sam
1828,373,1318,Nichole
1829,373,1319,Corky
1830,374,108,Dr. Anne Eastman
1831,374,1320,Helen Kimble
1832,374,464,Cosmo Renfro
1833,374,31,Dr. Richard Kimble
1834,374,540,Samuel Gerard
1835,375,1321,Lt. Charles Gatewood
1836,375,97,Brig. Gen. George Crook
1837,375,674,Al Sieber
1838,375,1322,Geronimo
1839,375,1323,Lt. Britton Davis
1840,376,325,Carter Doc McCoy
1841,376,976,Carol McCoy
1842,376,587,Rudy Travis
1843,376,76,Jack Benyon
1844,376,321,Jim Deer Jackson
1845,377,1325,Carl
1846,377,258,Theresa
1847,377,1142,Bobby
1848,377,1324,Ray
1849,377,1176,Timmy
1850,378,1326,Ely
1851,378,1327,Camille Max West
1852,378,1328,Kia
1853,378,1329,Evy
1854,378,1330,Daria
1855,379,1331,Jennifer Haines
1856,379,1332,David Edgar Greenhill
1857,379,514,Phil Garson
1858,379,1091,Moe Plimpton
1859,379,1333,Judge D. Tompkins
1860,380,1335,Mr. Lopacki
1861,380,1334,Douglas Binder
1862,380,780,Natasha Nat Binder
1863,380,113,Emil Fouchon
1864,380,41,Chance Boudreaux
1865,381,1336,Le Ly
1866,381,540,Steve Butler
1867,381,1337,Papa
1868,381,1338,Le Ly - Age 5
1869,381,1339,Buddhist Monk
1870,382,1340,Topper Harley
1871,382,1248,Tug Benson
1872,382,86,Ramada Rodham Hayman
1873,382,493,Col. Denton Walters
1874,382,1055,Michelle Rodham Huddleston
1875,383,1343,Georgina
1876,383,1342,Rachel
1877,383,801,Jill
1878,383,1341,Jamie
1879,383,811,Marcy
1880,384,524,Reginald Anson
1881,384,1344,Elizabeth aka Betty from Cardiff
1882,384,1345,Morgan the Goat
1883,384,88,George Garrad
1884,384,1116,Johnny Shellshocked 
1885,385,574,Esteban Trueba
1886,385,416,Clara
1887,385,1346,Tránsito
1888,385,1347,Man at Cattlemarket
1889,385,1348,Young Lady
1890,386,1353,Sydney
1891,386,1352,Veda
1892,386,1349,Kid
1893,386,1350,Play
